KBS2,2011_06_19,15,00,2011_06_19,17,10,"축구올림픽2차예선<대한민국:요르단,서울월드컵경기장>",20000,스포츠
KBS2,2011_06_19,10,35,2011_06_19,11,45,출발드림팀,20074,오락
KBS2,2011_06_19,1,10,2011_06_19,6,00,콘서트7080,10087,오락
KBS2,2011_06_19,8,10,2011_06_19,9,00,퀴즈쇼사총사,20077,오락
KBS2,2011_06_21,14,10,2011_06_21,15,00,퀴즈쇼사총사,20077,오락
KBS2,2011_06_20,14,30,2011_06_20,15,00,테마여행길을걷다,20103,시사교양
KBS2,2011_06_20,15,05,2011_06_20,15,35,파워퀀텀맨,20104,드라마
KBS2,2011_06_21,15,05,2011_06_21,15,35,파워퀀텀맨,20104,드라마
KBS2,2011_06_22,15,05,2011_06_22,15,35,파워퀀텀맨,20104,드라마
KBS2,2011_06_23,15,05,2011_06_23,15,35,파워퀀텀맨,20104,드라마
KBS2,2011_06_19,17,10,2011_06_19,19,55,해피선데이,20080,오락
KBS2,2011_06_19,11,45,2011_06_19,12,50,해피투게더,20081,오락
KBS2,2011_06_23,23,05,2011_06_24,24,30,해피투게더,20081,오락
KBS2,2011_06_22,14,10,2011_06_22,15,00,호루라기,20105,시사교양
KBS2,2011_06_23,20,50,2011_06_23,21,50,호루라기,20105,시사교양
KBS2,2011_06_20,17,30,2011_06_20,18,00,희망릴레이,20087,시사교양
KBS2,2011_06_21,17,30,2011_06_21,18,00,희망릴레이,20087,시사교양
KBS2,2011_06_22,17,30,2011_06_22,18,00,희망릴레이,20087,시사교양
KBS2,2011_06_23,17,30,2011_06_23,18,00,희망릴레이,20087,시사교양
